template_name,template_string
cos_e - v1.11 - explain_why_human-translate-ur,"سوال: {e1}
اختیارات:
- {e2}

وضاحت کریں کہ کوئی سوال اوپر سوال کا جواب دینے کے لئے ""{e3}"" کا انتخاب کرے گا.
||||
{e4}"
cos_e - v1.11 - explain_why_human-translate-vi,"Câu hỏi: {e1}
Tùy chọn:
- {e2}

Giải thích tại sao một con người sẽ chọn ""{e3}"" để trả lời câu hỏi trên:
||
{e4}"
cos_e - v1.11 - explain_why_human-translate-zh,"问题：{e1}
选项：
 -  {e2}

解释为什么人类会选择“{e3}”回答上述问题：
||||
{e4}"
cos_e - v1.11 - generate_explanation_given_text,"Question: {e1}
Options:
- {e2}

The answer is ""{e3}"" because
|||
{e4}"
cos_e - v1.11 - generate_explanation_given_text-translate-ar,"سؤال: {e1}
خيارات:
- {e2}

الجواب هو ""{e3}""
|||
{e4}"
cos_e - v1.11 - generate_explanation_given_text-translate-bg,"Въпрос: {e1}
Настроики:
- {e2}

Отговорът е ""{e3}"", защото
|||
{e4}"
cos_e - v1.11 - generate_explanation_given_text-translate-de,"Frage: {e1}
Optionen:
- {e2}

Die Antwort lautet ""{e3}"", weil
|||
{e4}"
cos_e - v1.11 - generate_explanation_given_text-translate-el,"Ερώτηση: {e1}
Επιλογές:
- {e2}

Η απάντηση είναι ""{e3}"" επειδή
|||
{e4}"
cos_e - v1.11 - generate_explanation_given_text-translate-es,"Pregunta: {e1}
Opciones:
- {e2}

La respuesta es ""{e3}"" porque
|||
{e4}"
cos_e - v1.11 - generate_explanation_given_text-translate-fr,"Question: {e1}
Options:
- {e2}

La réponse est ""{e3}"" parce que
|||
{e4}"
cos_e - v1.11 - generate_explanation_given_text-translate-hi,"प्रश्न: {e1}
विकल्प:
- {e2}

जवाब ""{e3}"" है
|||
{e4}"
cos_e - v1.11 - generate_explanation_given_text-translate-ru,"Вопрос: {e1}
Опции:
- {e2}

Ответ «{e3}», потому что
|||
{e4}"
cos_e - v1.11 - generate_explanation_given_text-translate-sw,"Swali: {e1}
Chaguzi:
- {e2}

Jibu ni ""{e3}"" kwa sababu
|||.
{e4}"
cos_e - v1.11 - generate_explanation_given_text-translate-th,"คำถาม: {e1}
ตัวเลือก:
- {e2}

คำตอบคือ ""{e3}"" เพราะ
|||
{e4}"
cos_e - v1.11 - generate_explanation_given_text-translate-tr,"Soru: {e1}
Seçenekler:
- {e2}

Cevap ""{e3}"" olduğu için
|||
{e4}"
cos_e - v1.11 - generate_explanation_given_text-translate-ur,"سوال: {e1}
اختیارات:
- {e2}

جواب ""{e3}"" ہے کیونکہ
||||
{e4}"
cos_e - v1.11 - generate_explanation_given_text-translate-vi,"Câu hỏi: {e1}
Tùy chọn:
- {e2}

Câu trả lời là ""{e3}"" bởi vì
||
{e4}"
cos_e - v1.11 - generate_explanation_given_text-translate-zh,"问题：{e1}
选项：
 -  {e2}

答案是“{e3}”，因为
||||
{e4}"
cos_e - v1.11 - i_think,"Here's a question: {e1}

Here are possible answers to this question:
- {e2}

I believe the correct choice is ""{e3}"", here's why:
|||
{e4}"
cos_e - v1.11 - i_think-translate-ar,"إليك سؤال: {e1}

فيما يلي إجابات محتملة لهذا السؤال:
- {e2}

أعتقد أن الخيار الصحيح هو ""{e3}""، وإليك لماذا:
|||
{e4}"
cos_e - v1.11 - i_think-translate-bg,"Ето един въпрос: {e1}

Ето възможните отговори на този въпрос:
- {e2}

Вярвам, че правилният избор е ""{e3}"", ето защо:
|||
{e4}"
cos_e - v1.11 - i_think-translate-de,"Hier ist eine Frage: {e1}

Hier sind mögliche Antworten auf diese Frage:
- {e2}

Ich glaube, die richtige Wahl ist ""{e3}"", also warum:
|||
{e4}"
cos_e - v1.11 - i_think-translate-el,"Εδώ είναι μια ερώτηση: {e1}

Εδώ είναι πιθανές απαντήσεις σε αυτή την ερώτηση:
- {e2}

Πιστεύω ότι η σωστή επιλογή είναι ""{e3}"", εδώ:
|||
{e4}"
cos_e - v1.11 - i_think-translate-es,"Aquí hay una pregunta: {e1}

Aquí hay posibles respuestas a esta pregunta:
- {e2}

Creo que la opción correcta es ""{e3}"", aquí es por qué:
|||
{e4}"
cos_e - v1.11 - i_think-translate-fr,"Voici une question: {e1}

Voici des réponses possibles à cette question:
- {e2}

Je crois que le bon choix est ""{e3}"", voici pourquoi:
|||
{e4}"
cos_e - v1.11 - i_think-translate-hi,"यहां एक प्रश्न है: {e1}

यहां इस प्रश्न के संभावित उत्तर दिए गए हैं:
- {e2}

मेरा मानना ​​है कि सही विकल्प ""{e3}"" है, यहां क्यों है:
|||
{e4}"
cos_e - v1.11 - i_think-translate-ru,"Вот вопрос: {e1}

Вот возможные ответы на этот вопрос:
- {e2}

Я считаю, что правильный выбор - «{e3}», вот почему:
|||
{e4}"
cos_e - v1.11 - i_think-translate-sw,"Hapa kuna swali: {e1}

Hapa kuna majibu ya swali hili:
- {e2}

Ninaamini uchaguzi sahihi ni ""{e3}"", hapa ndiyo sababu:
|||.
{e4}"
cos_e - v1.11 - i_think-translate-th,"นี่คือคำถาม: {e1}

นี่เป็นคำตอบที่เป็นไปได้สำหรับคำถามนี้:
- {e2}

ฉันเชื่อว่าตัวเลือกที่ถูกต้องคือ ""{e3}"" นี่คือเหตุผล:
|||
{e4}"
cos_e - v1.11 - i_think-translate-tr,"İşte bir soru: {e1}

İşte bu sorunun olası cevapları:
- {e2}

Doğru seçimin ""{e3}"" olduğuna inanıyorum, işte bu yüzden:
|||
{e4}"
cos_e - v1.11 - i_think-translate-ur,"یہاں ایک سوال ہے: {e1}

یہاں اس سوال کے ممکنہ جوابات ہیں:
- {e2}

مجھے یقین ہے کہ صحیح انتخاب ""{e3}"" ہے، یہاں کیوں ہے:
||||
{e4}"
cos_e - v1.11 - i_think-translate-vi,"Đây là một câu hỏi: {e1}

Dưới đây là câu trả lời có thể cho câu hỏi này:
- {e2}

Tôi tin rằng sự lựa chọn chính xác là ""{e3}"", đây là lý do:
||
{e4}"
cos_e - v1.11 - i_think-translate-zh,"这是一个问题：{e1}

以下是此问题的可能答案：
 -  {e2}

我相信正确的选择是“{e3}”，这就是为什么：
||||
{e4}"
cos_e - v1.11 - question_description_option_id,"{e1}
Choose the most suitable option to answer the above question.
Options：
{e2}
{e3}
{e4}
|||
{e5}"
cos_e - v1.11 - question_description_option_id-translate-ar,"{e1}
اختر خيار الأنسب للإجابة على السؤال أعلاه.
خيارات:
{e2}
{e3}
{e4}
|||
{e5}"
cos_e - v1.11 - question_description_option_id-translate-bg,"{e1}
Изберете най-подходящата възможност да отговорите на горепосочения въпрос.
Настроики:
{e2}
{e3}
{e4}
|||
{e5}"
cos_e - v1.11 - question_description_option_id-translate-de,"{e1}
Wählen Sie die geeignetste Option, um die obige Frage zu beantworten.
Optionen:
{e2}
{e3}
{e4}
|||
{e5}"
cos_e - v1.11 - question_description_option_id-translate-el,"{e1}
Επιλέξτε την πιο κατάλληλη επιλογή για να απαντήσετε στην παραπάνω ερώτηση.
Επιλογές:
{e2}
{e3}
{e4}
|||
{e5}"
cos_e - v1.11 - question_description_option_id-translate-es,"{e1}
Elija la opción más adecuada para responder a la pregunta anterior.
Opciones:
{e2}
{e3}
{e4}
|||
{e5}"
cos_e - v1.11 - question_description_option_id-translate-fr,"{e1}
Choisissez l'option la mieux adaptée pour répondre à la question ci-dessus.
Options:
{e2}
{e3}
{e4}
|||
{e5}"
cos_e - v1.11 - question_description_option_id-translate-hi,"{e1}
उपरोक्त प्रश्न का उत्तर देने के लिए सबसे उपयुक्त विकल्प चुनें।
विकल्प:
{e2}
{e3}
{e4}
|||
{e5}"
cos_e - v1.11 - question_description_option_id-translate-ru,"{e1}
Выберите наиболее подходящий вариант, чтобы ответить на вышеуказанный вопрос.
Опции:
{e2}
{e3}
{e4}
|||
{e5}"
cos_e - v1.11 - question_description_option_id-translate-sw,"{e1}
Chagua chaguo sahihi zaidi kujibu swali hapo juu.
Chaguzi:
{e2}
{e3}
{e4}
|||.
{e5}"
cos_e - v1.11 - question_description_option_id-translate-th,"{e1}
เลือกตัวเลือกที่เหมาะสมที่สุดในการตอบคำถามข้างต้น
ตัวเลือก:
{e2}
{e3}
{e4}
|||
{e5}"
cos_e - v1.11 - question_description_option_id-translate-tr,"{e1}
Yukarıdaki soruyu cevaplamak için en uygun seçeneği seçin.
Seçenekler:
{e2}
{e3}
{e4}
|||
{e5}"
cos_e - v1.11 - question_description_option_id-translate-ur,"{e1}
مندرجہ بالا سوال کا جواب دینے کے لئے سب سے زیادہ مناسب اختیار کا انتخاب کریں.
اختیارات:
{e2}
{e3}
{e4}
||||
{e5}"
cos_e - v1.11 - question_description_option_id-translate-vi,"{e1}
Chọn tùy chọn phù hợp nhất để trả lời câu hỏi trên.
Tùy chọn:
{e2}
{e3}
{e4}
||
{e5}"
cos_e - v1.11 - question_description_option_id-translate-zh,"{e1}
选择最适合回答上述问题的选项。
选项：
{e2}
{e3}
{e4}
||||
{e5}"
cos_e - v1.11 - question_description_option_text,"{e1}
Choose the most suitable option to answer the above question.
Options:
- {e2}
|||
{e3}"
cos_e - v1.11 - question_description_option_text-translate-ar,"{e1}
اختر خيار الأنسب للإجابة على السؤال أعلاه.
خيارات:
- {e2}
|||
{e3}"
cos_e - v1.11 - question_description_option_text-translate-bg,"{e1}
Изберете най-подходящата възможност да отговорите на горепосочения въпрос.
Настроики:
- {e2}
|||
{e3}"
cos_e - v1.11 - question_description_option_text-translate-de,"{e1}
Wählen Sie die geeignetste Option, um die obige Frage zu beantworten.
Optionen:
- {e2}
|||
{e3}"
cos_e - v1.11 - question_description_option_text-translate-el,"{e1}
Επιλέξτε την πιο κατάλληλη επιλογή για να απαντήσετε στην παραπάνω ερώτηση.
Επιλογές:
- {e2}
|||
{e3}"
cos_e - v1.11 - question_description_option_text-translate-es,"{e1}
Elija la opción más adecuada para responder a la pregunta anterior.
Opciones:
- {e2}
|||
{e3}"
cos_e - v1.11 - question_description_option_text-translate-fr,"{e1}
Choisissez l'option la mieux adaptée pour répondre à la question ci-dessus.
Options:
- {e2}
|||
{e3}"
cos_e - v1.11 - question_description_option_text-translate-hi,"{e1}
उपरोक्त प्रश्न का उत्तर देने के लिए सबसे उपयुक्त विकल्प चुनें।
विकल्प:
- {e2}
|||
{e3}"
cos_e - v1.11 - question_description_option_text-translate-ru,"{e1}
Выберите наиболее подходящий вариант, чтобы ответить на вышеуказанный вопрос.
Опции:
- {e2}
|||
{e3}"
cos_e - v1.11 - question_description_option_text-translate-sw,"{e1}
Chagua chaguo sahihi zaidi kujibu swali hapo juu.
Chaguzi:
- {e2}
|||.
{e3}"
cos_e - v1.11 - question_description_option_text-translate-th,"{e1}
เลือกตัวเลือกที่เหมาะสมที่สุดในการตอบคำถามข้างต้น
ตัวเลือก:
- {e2}
|||
{e3}"
cos_e - v1.11 - question_description_option_text-translate-tr,"{e1}
Yukarıdaki soruyu cevaplamak için en uygun seçeneği seçin.
Seçenekler:
- {e2}
|||
{e3}"
cos_e - v1.11 - question_description_option_text-translate-ur,"{e1}
مندرجہ بالا سوال کا جواب دینے کے لئے سب سے زیادہ مناسب اختیار کا انتخاب کریں.
اختیارات:
- {e2}
||||
{e3}"
cos_e - v1.11 - question_description_option_text-translate-vi,"{e1}
Chọn tùy chọn phù hợp nhất để trả lời câu hỏi trên.
Tùy chọn:
- {e2}
||
{e3}"
cos_e - v1.11 - question_description_option_text-translate-zh,"{e1}
选择最适合回答上述问题的选项。
选项：
 -  {e2}
||||
{e3}"
cos_e - v1.11 - question_option_description_id,"{e1}
{e2}
{e3}
{e4}
The best answer is
|||
{e5}"
cos_e - v1.11 - question_option_description_id-translate-ar,"{e1}
{e2}
{e3}
{e4}
أفضل إجابة هي
|||
{e5}"
cos_e - v1.11 - question_option_description_id-translate-bg,"{e1}
{e2}
{e3}
{e4}
Най-добрият отговор е
|||
{e5}"
cos_e - v1.11 - question_option_description_id-translate-de,"{e1}
{e2}
{e3}
{e4}
Die beste Antwort ist
|||
{e5}"
cos_e - v1.11 - question_option_description_id-translate-el,"{e1}
{e2}
{e3}
{e4}
Η καλύτερη απάντηση είναι
|||
{e5}"
cos_e - v1.11 - question_option_description_id-translate-es,"{e1}
{e2}
{e3}
{e4}
La mejor respuesta es
|||
{e5}"
cos_e - v1.11 - question_option_description_id-translate-fr,"{e1}
{e2}
{e3}
{e4}
La meilleure réponse est
|||
{e5}"
cos_e - v1.11 - question_option_description_id-translate-hi,"{e1}
{e2}
{e3}
{e4}
सबसे अच्छा जवाब है
|||
{e5}"
cos_e - v1.11 - question_option_description_id-translate-ru,"{e1}
{e2}
{e3}
{e4}
Лучший ответ
|||
{e5}"
cos_e - v1.11 - question_option_description_id-translate-sw,"{e1}
{e2}
{e3}
{e4}
Jibu bora ni
|||.
{e5}"
cos_e - v1.11 - question_option_description_id-translate-th,"{e1}
{e2}
{e3}
{e4}
คำตอบที่ดีที่สุดคือ
|||
{e5}"
cos_e - v1.11 - question_option_description_id-translate-tr,"{e1}
{e2}
{e3}
{e4}
En iyi cevap
|||
{e5}"
cos_e - v1.11 - question_option_description_id-translate-ur,"{e1}
{e2}
{e3}
{e4}
بہترین جواب ہے
||||
{e5}"
cos_e - v1.11 - question_option_description_id-translate-vi,"{e1}
{e2}
{e3}
{e4}
Câu trả lời tốt nhất là
||
{e5}"
cos_e - v1.11 - question_option_description_id-translate-zh,"{e1}
{e2}
{e3}
{e4}
最好的答案是
||||
{e5}"
cos_e - v1.11 - question_option_description_text,"{e1}
- {e2}

The best answer is
|||
{e3}"
cos_e - v1.11 - question_option_description_text-translate-ar,"{e1}
- {e2}

أفضل إجابة هي
|||
{e3}"
cos_e - v1.11 - question_option_description_text-translate-bg,"{e1}
- {e2}

Най-добрият отговор е
|||
{e3}"
cos_e - v1.11 - question_option_description_text-translate-de,"{e1}
- {e2}

Die beste Antwort ist
|||
{e3}"
cos_e - v1.11 - question_option_description_text-translate-el,"{e1}
- {e2}

Η καλύτερη απάντηση είναι
|||
{e3}"
cos_e - v1.11 - question_option_description_text-translate-es,"{e1}
- {e2}

La mejor respuesta es
|||
{e3}"
cos_e - v1.11 - question_option_description_text-translate-fr,"{e1}
- {e2}

La meilleure réponse est
|||
{e3}"
cos_e - v1.11 - question_option_description_text-translate-hi,"{e1}
- {e2}

सबसे अच्छा जवाब है
|||
{e3}"
cos_e - v1.11 - question_option_description_text-translate-ru,"{e1}
- {e2}

Лучший ответ
|||
{e3}"
cos_e - v1.11 - question_option_description_text-translate-sw,"{e1}
- {e2}

Jibu bora ni
|||.
{e3}"
cos_e - v1.11 - question_option_description_text-translate-th,"{e1}
- {e2}

คำตอบที่ดีที่สุดคือ
|||
{e3}"
cos_e - v1.11 - question_option_description_text-translate-tr,"{e1}
- {e2}

En iyi cevap
|||
{e3}"
cos_e - v1.11 - question_option_description_text-translate-ur,"{e1}
- {e2}

بہترین جواب ہے
||||
{e3}"
cos_e - v1.11 - question_option_description_text-translate-vi,"{e1}
- {e2}

Câu trả lời tốt nhất là
||
{e3}"
cos_e - v1.11 - question_option_description_text-translate-zh,"{e1}
 -  {e2}

最好的答案是
||||
{e3}"
cos_e - v1.11 - rationale,"Question: {e1}

Choices: 
- {e2}

The rationale to choose ""{e3}"" as the answer is that: |||
{e4}"
cos_e - v1.11 - rationale-translate-ar,"سؤال: {e1}

اختيارات:
- {e2}

الأساس المنطقي لاختيار ""{e3}"" كإجابة هي أن: |||
{e4}"
cos_e - v1.11 - rationale-translate-bg,"Въпрос: {e1}

Избор:
- {e2}

Обосновката да изберете ""{e3}"" като отговор е, че: |||
{e4}"
cos_e - v1.11 - rationale-translate-de,"Frage: {e1}

Auswahlmöglichkeiten:
- {e2}

Die Gründe, um ""{e3}"" zu wählen, als die Antwort lautet: |||
{e4}"
cos_e - v1.11 - rationale-translate-el,"Ερώτηση: {e1}

Επιλογές:
- {e2}

Το σκεπτικό να επιλέξει ""{e3}"" ως απάντηση είναι ότι: |||
{e4}"
cos_e - v1.11 - rationale-translate-es,"Pregunta: {e1}

Opciones:
- {e2}

La razón para elegir ""{e3}"", ya que la respuesta es que: |||
{e4}"
cos_e - v1.11 - rationale-translate-fr,"Question: {e1}

Les choix:
- {e2}

La justification de choisir ""{e3}"" comme la réponse est que: |||
{e4}"
cos_e - v1.11 - rationale-translate-hi,"प्रश्न: {e1}

विकल्प:
- {e2}

""{e3}"" का चयन करने के लिए तर्क यह है कि: |||
{e4}"
cos_e - v1.11 - rationale-translate-ru,"Вопрос: {e1}

Выбор:
- {e2}

Обоснование выбора «{e3}», как ответ: |||
{e4}"
cos_e - v1.11 - rationale-translate-sw,"Swali: {e1}

Uchaguzi:
- {e2}

Sababu ya kuchagua ""{e3}"" kama jibu ni kwamba: ||
{e4}"
cos_e - v1.11 - rationale-translate-th,"คำถาม: {e1}

ทางเลือก:
- {e2}

เหตุผลในการเลือก ""{e3}"" ตามคำตอบคือ: |||
{e4}"
cos_e - v1.11 - rationale-translate-tr,"Soru: {e1}

Seçimler:
- {e2}

Cevap olarak ""{e3}"" seçilecek gerekçesiyle: |||
{e4}"
cos_e - v1.11 - rationale-translate-ur,"سوال: {e1}

انتخاب:
- {e2}

جواب کے طور پر ""{e3}"" کا انتخاب کرنے کے لئے منطق یہ ہے کہ: ||||
{e4}"
cos_e - v1.11 - rationale-translate-vi,"Câu hỏi: {e1}

LỰA CHỌN:
- {e2}

Lý do để chọn ""{e3}"" là câu trả lời là: |||
{e4}"
cos_e - v1.11 - rationale-translate-zh,"问题：{e1}

选择：
 -  {e2}

选择“{e3}”的理由是答案是：||||
{e4}"
cosmos_qa - None - context_answer_to_question,"Based on the context and the answer, generate a question. 

Context: {e1}

Answer:
{e2}
{e3}
{e4}
{e5}
{e6}
{e7}
{e8}
{e9}
{e10}
|||
{e11}"
cosmos_qa - None - context_answer_to_question-translate-ar,"بناء على السياق والإجابة، تولد سؤالا.

السياق: {e1}

إجابه:
{e2}
{e3}
{e4}
{e5}
{e6}
{e7}
{e8}
{e9}
{e10}
|||
{e11}"
cosmos_qa - None - context_answer_to_question-translate-bg,"Въз основа на контекста и отговора, генерирайте въпрос.

Контекст: {e1}

Отговор:
{e2}
{e3}
{e4}
{e5}
{e6}
{e7}
{e8}
{e9}
{e10}
|||
{e11}"
cosmos_qa - None - context_answer_to_question-translate-de,"Basierend auf dem Kontext und der Antwort erstellen Sie eine Frage.

Kontext: {e1}

Antworten:
{e2}
{e3}
{e4}
{e5}
{e6}
{e7}
{e8}
{e9}
{e10}
|||
{e11}"
cosmos_qa - None - context_answer_to_question-translate-el,"Με βάση το πλαίσιο και την απάντηση, δημιουργούν μια ερώτηση.

Πλαίσιο: {e1}

Απάντηση:
{e2}
{e3}
{e4}
{e5}
{e6}
{e7}
{e8}
{e9}
{e10}
|||
{e11}"
cosmos_qa - None - context_answer_to_question-translate-es,"Basado en el contexto y la respuesta, generan una pregunta.

Contexto: {e1}

Responder:
{e2}
{e3}
{e4}
{e5}
{e6}
{e7}
{e8}
{e9}
{e10}
|||
{e11}"
cosmos_qa - None - context_answer_to_question-translate-fr,"Basé sur le contexte et la réponse, génèrent une question.

Contexte: {e1}

Répondre:
{e2}
{e3}
{e4}
{e5}
{e6}
{e7}
{e8}
{e9}
{e10}
|||
{e11}"
cosmos_qa - None - context_answer_to_question-translate-hi,"संदर्भ और उत्तर के आधार पर, एक प्रश्न उत्पन्न करें।

संदर्भ: {e1}

जवाब:
{e2}
{e3}
{e4}
{e5}
{e6}
{e7}
{e8}
{e9}
{e10}
|||
{e11}"
cosmos_qa - None - context_answer_to_question-translate-ru,"На основании контекста и ответа, создайте вопрос.

Контекст: {e1}

Отвечать:
{e2}
{e3}
{e4}
{e5}
{e6}
{e7}
{e8}
{e9}
{e10}
|||
{e11}"
cosmos_qa - None - context_answer_to_question-translate-sw,"Kulingana na muktadha na jibu, kuzalisha swali.

Muktadha: {e1}

Jibu:
{e2}
{e3}
{e4}
{e5}
{e6}
{e7}
{e8}
{e9}
{e10}
|||.
{e11}"
cosmos_qa - None - context_answer_to_question-translate-th,"ขึ้นอยู่กับบริบทและคำตอบสร้างคำถาม

บริบท: {e1}

ตอบ:
{e2}
{e3}
{e4}
{e5}
{e6}
{e7}
{e8}
{e9}
{e10}
|||
{e11}"
cosmos_qa - None - context_answer_to_question-translate-tr,"Bağlam ve cevabına dayanarak bir soru oluşturun.

Bağlam: {e1}

Cevap:
{e2}
{e3}
{e4}
{e5}
{e6}
{e7}
{e8}
{e9}
{e10}
|||
{e11}"
cosmos_qa - None - context_answer_to_question-translate-ur,"سیاق و سباق اور جواب کے مطابق، ایک سوال پیدا.

سیاحت: {e1}

جواب:
{e2}
{e3}
{e4}
{e5}
{e6}
{e7}
{e8}
{e9}
{e10}
||||
{e11}"
cosmos_qa - None - context_answer_to_question-translate-vi,"Dựa trên bối cảnh và câu trả lời, tạo ra một câu hỏi.

Bối cảnh: {e1}

Trả lời:
{e2}
{e3}
{e4}
{e5}
{e6}
{e7}
{e8}
{e9}
{e10}
||
{e11}"
cosmos_qa - None - context_answer_to_question-translate-zh,"基于上下文和答案，生成一个问题。

背景：{e1}

回答：
{e2}
{e3}
{e4}
{e5}
{e6}
{e7}
{e8}
{e9}
{e10}
||||
{e11}"
cosmos_qa - None - context_description_question_answer_id,"{e1}
According to the above context, choose the best option to answer the following question.
Question: {e2}
Options:
A. {e3}
B. {e4}
C. {e5}
D. {e6}
|||
{e7}"
cosmos_qa - None - context_description_question_answer_id-translate-ar,"{e1}
وفقا للسياق أعلاه، اختر أفضل خيار للإجابة على السؤال التالي.
سؤال: {e2}
خيارات:
أ. {e3}
{e4}
C. {e5}
d. {e6}
|||
{e7}"
cosmos_qa - None - context_description_question_answer_id-translate-bg,"{e1}
Според горния контекст, изберете най-добрия избор, за да отговорите на следния въпрос.
Въпрос: {e2}
Настроики:
A. {e3}
Б. {e4}
C. {e5}
D. {e6}
|||
{e7}"
cosmos_qa - None - context_description_question_answer_id-translate-de,"{e1}
Wählen Sie gemäß dem obigen Kontext die beste Option, um die folgende Frage zu beantworten.
Frage: {e2}
Optionen:
A. {e3}
B. {e4}
C. {e5}
D. {e6}
|||
{e7}"
cosmos_qa - None - context_description_question_answer_id-translate-el,"{e1}
Σύμφωνα με το παραπάνω πλαίσιο, επιλέξτε την καλύτερη επιλογή για να απαντήσετε στην ακόλουθη ερώτηση.
Ερώτηση: {e2}
Επιλογές:
Α. {e3}
Β. {e4}
Γ. {e5}
Δ. {e6}
|||
{e7}"
cosmos_qa - None - context_description_question_answer_id-translate-es,"{e1}
Según el contexto anterior, elija la mejor opción para responder la siguiente pregunta.
Pregunta: {e2}
Opciones:
A. {e3}
B. {e4}
C. {e5}
D. {e6}
|||
{e7}"
cosmos_qa - None - context_description_question_answer_id-translate-fr,"{e1}
Selon le contexte ci-dessus, choisissez la meilleure option pour répondre à la question suivante.
Question: {e2}
Options:
A. {e3}
B. {e4}
C. {e5}
D. {e6}
|||
{e7}"
cosmos_qa - None - context_description_question_answer_id-translate-hi,"{e1}
उपर्युक्त संदर्भ के अनुसार, निम्नलिखित प्रश्न का उत्तर देने के लिए सबसे अच्छा विकल्प चुनें।
प्रश्न: {e2}
विकल्प:
A. {e3}
बी {e4}
C. {e5}
डी। {e6}
|||
{e7}"
cosmos_qa - None - context_description_question_answer_id-translate-ru,"{e1}
Согласно вышеуказанному контексту, выберите лучший вариант, чтобы ответить на следующий вопрос.
Вопрос: {e2}
Опции:
A. {e3}
B. {e4}
C. {e5}
D. {e6}
|||
{e7}"
cosmos_qa - None - context_description_question_answer_id-translate-sw,"{e1}
Kwa mujibu wa muktadha hapo juu, chagua chaguo bora kujibu swali linalofuata.
Swali: {e2}
Chaguzi:
A. {e3}
B. {e4}
C. {e5}
D. {e6}
|||.
{e7}"
cosmos_qa - None - context_description_question_answer_id-translate-th,"{e1}
ตามบริบทข้างต้นให้เลือกตัวเลือกที่ดีที่สุดในการตอบคำถามต่อไปนี้
คำถาม: {e2}
ตัวเลือก:
A. {e3}
B. {e4}
C. {e5}
D. {e6}
|||
{e7}"
cosmos_qa - None - context_description_question_answer_id-translate-tr,"{e1}
Yukarıdaki bağlamlara göre, aşağıdaki soruyu cevaplamak için en iyi seçeneği seçin.
Soru: {e2}
Seçenekler:
A. {e3}
B. {e4}
C. {e5}
D. {e6}
|||
{e7}"
cosmos_qa - None - context_description_question_answer_id-translate-ur,"{e1}
مندرجہ ذیل سیاق و سباق کے مطابق، مندرجہ ذیل سوال کا جواب دینے کا بہترین انتخاب منتخب کریں.
سوال: {e2}
اختیارات:
A. {e3}
B. {e4}
C. {e5}
D. {e6}
||||
{e7}"
cosmos_qa - None - context_description_question_answer_id-translate-vi,"{e1}
Theo bối cảnh trên, chọn tùy chọn tốt nhất để trả lời câu hỏi sau.
Câu hỏi: {e2}
Tùy chọn:
A. {e3}
B. {e4}
C. {e5}
D. {e6}
||
{e7}"
cosmos_qa - None - context_description_question_answer_id-translate-zh,"{e1}
根据上面的上下文，选择最佳选择以回答以下问题。
问题：{e2}
选项：
A. {e3}
B. {e4}
C. {e5}
D. {e6}
||||
{e7}"
cosmos_qa - None - context_description_question_answer_text,"{e1}
According to the above context, choose the best option to answer the following question.
Question: {e2}
Options:
- {e3}
|||
{e4}"
cosmos_qa - None - context_description_question_answer_text-translate-ar,"{e1}
وفقا للسياق أعلاه، اختر أفضل خيار للإجابة على السؤال التالي.
سؤال: {e2}
خيارات:
- {e3}
|||
{e4}"
cosmos_qa - None - context_description_question_answer_text-translate-bg,"{e1}
Според горния контекст, изберете най-добрия избор, за да отговорите на следния въпрос.
Въпрос: {e2}
Настроики:
- {e3}
|||
{e4}"
cosmos_qa - None - context_description_question_answer_text-translate-de,"{e1}
Wählen Sie gemäß dem obigen Kontext die beste Option, um die folgende Frage zu beantworten.
Frage: {e2}
Optionen:
- {e3}
|||
{e4}"
cosmos_qa - None - context_description_question_answer_text-translate-el,"{e1}
Σύμφωνα με το παραπάνω πλαίσιο, επιλέξτε την καλύτερη επιλογή για να απαντήσετε στην ακόλουθη ερώτηση.
Ερώτηση: {e2}
Επιλογές:
- {e3}
|||
{e4}"
cosmos_qa - None - context_description_question_answer_text-translate-es,"{e1}
Según el contexto anterior, elija la mejor opción para responder la siguiente pregunta.
Pregunta: {e2}
Opciones:
- {e3}
|||
{e4}"
cosmos_qa - None - context_description_question_answer_text-translate-fr,"{e1}
Selon le contexte ci-dessus, choisissez la meilleure option pour répondre à la question suivante.
Question: {e2}
Options:
- {e3}
|||
{e4}"
cosmos_qa - None - context_description_question_answer_text-translate-hi,"{e1}
उपर्युक्त संदर्भ के अनुसार, निम्नलिखित प्रश्न का उत्तर देने के लिए सबसे अच्छा विकल्प चुनें।
प्रश्न: {e2}
विकल्प:
- {e3}
|||
{e4}"
cosmos_qa - None - context_description_question_answer_text-translate-ru,"{e1}
Согласно вышеуказанному контексту, выберите лучший вариант, чтобы ответить на следующий вопрос.
Вопрос: {e2}
Опции:
- {e3}
|||
{e4}"
cosmos_qa - None - context_description_question_answer_text-translate-sw,"{e1}
Kwa mujibu wa muktadha hapo juu, chagua chaguo bora kujibu swali linalofuata.
Swali: {e2}
Chaguzi:
- {e3}
|||.
{e4}"
cosmos_qa - None - context_description_question_answer_text-translate-th,"{e1}
ตามบริบทข้างต้นให้เลือกตัวเลือกที่ดีที่สุดในการตอบคำถามต่อไปนี้
คำถาม: {e2}
ตัวเลือก:
- {e3}
|||
{e4}"
cosmos_qa - None - context_description_question_answer_text-translate-tr,"{e1}
Yukarıdaki bağlamlara göre, aşağıdaki soruyu cevaplamak için en iyi seçeneği seçin.
Soru: {e2}
Seçenekler:
- {e3}
|||
{e4}"
